RIC,-6.266000000000076,-7.855000000000018,-9.159000000000106,-10.633000000000266,-11.623000000000047,-12.97400000000016,-14.202999999999975,-15.409999999999854,-16.40899999999965,-18.1279999999997,-19.338999999999942,-20.776000000000295,-22.66300000000001,-23.932999999999993,-25.166999999999916,-26.832000000000335,-28.23700000000008,-29.076000000000022,-30.159999999999854,-31.21100000000024,-32.36200000000008,-33.414000000000215,-34.4369999999999,-35.86900000000014
ALO,-6.769999999999982,-9.403000000000247,-10.652000000000044,-11.496000000000095,-12.25,-13.79300000000012,-15.052000000000135,-16.97499999999991,-18.28399999999965,-19.743999999999687,-20.998000000000047,-22.22499999999991,-23.679000000000087,-24.82900000000018,-26.213000000000193,-27.720000000000255,-29.297000000000025,-29.94900000000007,-31.090000000000146,-32.29800000000023,-33.3090000000002,-34.34100000000035,-35.44599999999991,-36.577999999999975
GIO,-6.79300000000012,-8.929999999999836,-10.57699999999977,-13.083999999999833,-14.991999999999734,-16.595000000000255,-17.898999999999887,-19.616999999999734,-21.123999999999796,-22.577999999999975,-23.81800000000021,-25.396999999999935,-26.87400000000025,-28.23700000000008,-29.490000000000236,-30.56800000000021,-32.14499999999998,-32.89899999999989,-34.23700000000008,-35.51100000000042,-37.065000000000055,-38.41200000000026,-40.13999999999987,-41.88000000000011
STR,-7.916000000000167,-11.048999999999978,-12.746000000000095,-14.467000000000098,-16.436999999999898,-17.99900000000025,-19.422999999999774,-21.35799999999972,-22.559999999999945,-23.98700000000008,-25.383000000000266,-27.01700000000028,-28.406000000000404,-29.758000000000266,-31.32300000000032,-32.34700000000021,-33.8449999999998,-34.653999999999996,-36.34999999999991,-37.608000000000175,-39.309999999999945,-41.03200000000015,-42.56700000000001,-44.03699999999981
TSU,-7.777999999999793,-9.844000000000051,-11.55600000000004,-13.963000000000193,-15.348999999999705,-16.93100000000004,-18.371999999999844,-20.103999999999814,-21.636999999999716,-23.144999999999982,-24.50500000000011,-26.006000000000313,-27.337000000000444,-28.876999999999953,-30.5,-31.427000000000135,-32.914999999999964,-34.18299999999999,-35.70100000000002,-37.202000000000226,-38.96300000000019,-40.67000000000007,-42.434999999999945,-46.15000000000009
LAT,-8.534000000000106,-11.679999999999836,-14.00500000000011,-15.851999999999862,-17.61999999999989,-19.66800000000012,-21.05699999999979,-22.85299999999961,-24.578999999999724,-26.304999999999836,-27.983999999999924,-29.940000000000055,-31.582000000000335,-33.134000000000015,-34.83899999999994,-36.13700000000017,-37.94499999999971,-39.41300000000001,-40.93399999999974,-42.26200000000017,-43.67099999999982,-44.78800000000001,-45.68899999999985,-46.75999999999976
RUS,-9.31899999999996,-12.643000000000029,-14.741999999999734,-16.606000000000222,-18.835000000000036,-20.96100000000024,-22.585999999999785,-24.475999999999658,-26.20799999999963,-28.08699999999999,-29.787000000000262,-31.45600000000013,-33.0,-34.35699999999997,-35.87400000000025,-37.253000000000156,-38.69599999999991,-39.952999999999975,-41.44599999999991,-42.88100000000031,-44.41800000000012,-45.70600000000013,-46.63299999999981,-47.73900000000003
RAI,-6.8960000000001855,-15.628999999999905,-16.880999999999858,-19.133000000000266,-20.43899999999985,-22.110999999999876,-23.626999999999953,-25.30199999999968,-26.73799999999983,-28.820999999999913,-30.745000000000346,-32.77500000000009,-34.26100000000042,-35.763000000000375,-37.57600000000002,-38.92800000000034,-40.66800000000012,-41.58699999999999,-42.79599999999982,-44.17100000000028,-45.628999999999905,-47.103000000000065,-48.29899999999998,-50.014000000000124
MSC,-9.630999999999858,-13.302000000000135,-15.815000000000055,-17.90099999999984,-20.18199999999979,-23.914999999999964,-27.371999999999844,-29.59999999999991,-31.522999999999683,-33.97699999999986,-36.358999999999924,-38.6579999999999,-40.503000000000156,-42.63599999999997,-44.61000000000013,-46.12700000000041,-48.01299999999992,-50.06899999999996,-51.6880000000001,-53.49100000000044,-55.49000000000024,-57.391000000000076,-59.471000000000004,-61.679999999999836
MAZ,-10.873999999999796,-14.349999999999909,-16.588999999999942,-19.021000000000186,-22.164999999999964,-24.31800000000021,-28.47499999999991,-30.94699999999966,-33.33199999999988,-35.991999999999734,-38.4340000000002,-41.01999999999998,-43.56700000000001,-45.996000000000095,-48.54500000000007,-50.55300000000034,-53.02099999999973,-55.10199999999986,-57.21799999999985,-59.32100000000037,-61.490999999999985,-63.42400000000043,-65.48999999999978,-67.47400000000016
