ZHO,-30.048999999999978,-5.629999999999654,-21.059999999999945,-19.19499999999971,-20.4350000000004,-7.887000000000626,-11.252999999999702,-13.338999999999942,-14.333000000000538,-15.134000000000015,-22.804000000000087,-21.38799999999992,-19.417999999999665,-5.292000000000371,-9.54699999999957,-13.423000000000684,-17.050000000000182,-21.099999999999454,-26.85400000000027
HUL,-16.66000000000031,-3.423999999999978,-12.61999999999989,-11.53399999999965,-11.154000000000451,-4.885000000000218,-6.895000000000437,-8.122000000000298,-8.850000000000364,-9.631000000000313,-64.3690000000006
OCO,-14.872000000000298,-2.92699999999968,-9.655999999999949,-8.543999999999869,-7.775000000000546,-4.106000000000677,-6.283999999999651,-7.42699999999968,-8.28400000000056,-8.983000000000175,73.11399999999958
NOR,-11.17300000000023,-2.086999999999989,-8.797999999999774,-7.680999999999585,-6.010000000000218,-3.588999999999942,-4.929000000000087,-5.351999999999862,-5.673999999999978,-5.815000000000509,-8.955000000000837,-5.8659999999999854,-6.5659999999998035,-1.7089999999998327,-4.697999999999411,-7.122000000000298,-8.506999999999607,-9.167999999999665,-8.50500000000011
LAW,0.0
HAM,-21.00400000000036,-4.932999999999993,-16.307999999999993,-15.152999999999338,-15.101999999999862,-5.958000000000538,-8.806999999999789,-10.279999999999745,-11.182000000000698,-10.25500000000011,-12.842000000000553,-9.596999999999753,-10.693999999999505,-2.8850000000002183,-6.724999999999454,-9.173000000000684,-12.414999999999964,-15.68499999999949,-17.32800000000043
SAI,-4.334000000000287,-0.7919999999999163,-3.800999999999931,-2.8840000000000146,-1.980000000000473,-1.5930000000007567,-2.0299999999997453,-2.5270000000000437,-3.9000000000005457,-4.729000000000269,-6.611000000000786,-3.8369999999995343,-4.755000000000109,-1.4279999999998836,-3.6309999999994034,-6.101999999999862,-10.856999999999971,-14.670000000000073,-18.8149999999996
RUS,-2.157000000000153,-0.4379999999996471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0620000000008076,-2.074999999999818,-1.7449999999998909,-0.3400000000001455,-2.494999999999891,-4.899000000000342,-7.310999999999694,-8.561999999999898,-11.028999999999542
BOT,-22.358000000000175,-5.132999999999811,-19.95699999999988,-18.339999999999236,-19.28400000000056,-7.17200000000048,-10.355999999999767,-12.315999999999804,-13.36200000000008,-14.274000000000342,-17.718000000000757,-13.511999999999716,-13.792999999999665,-3.6289999999999054,-7.467999999999847,-11.476000000000568,-14.567000000000007,-18.800000000000182,-22.212999999999738
PIA,0.0,0.0,-2.6770000000001346,-1.0659999999998035,-1.1210000000000946,-1.498000000000502,-1.5489999999999782,-1.34900000000016,-1.3510000000005675,-0.27000000000043656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
