STR,-7.705999999999676,-9.11999999999989,-11.00799999999981,-12.018999999999778,-13.13799999999992,-14.661000000000058,-16.537999999999556,-18.442000000000007,-20.07300000000032,-21.373000000000502,-20.063000000000102,-21.217999999999847,-36.09699999999975,-36.2440000000006,-34.944000000000415,-35.46700000000055,-36.34699999999975,-37.11499999999978,-38.14900000000034,-37.1869999999999,-38.36999999999989,-39.509000000000015,-40.74499999999989,-42.527000000000044,-44.23099999999977,-41.712000000000444,-43.863000000000284,-45.59299999999985,-47.0619999999999,-44.172999999999774,-44.29100000000017,-45.5600000000004,-47.090000000000146,-48.792999999999665,-50.52800000000025,-51.88100000000031,-54.097999999999956,-56.20100000000002,-57.33800000000065,-58.73899999999958,-59.751000000000204,-61.125,-62.01899999999932,-63.01100000000042
ALB,-5.4090000000001055,-6.4520000000002256,-7.145999999999731,-7.6479999999996835,-8.99499999999989,-10.621999999999844,-12.171000000000276,-17.86999999999989,-31.35699999999997,-31.108000000000175,-28.98999999999978,-25.024999999999636,-25.72699999999986,-27.19800000000032,-25.873000000000502,-26.97699999999986,-28.1899999999996,-29.039999999999964,-29.98999999999978,-28.631000000000313,-30.041000000000167,-31.715000000000146,-37.676000000000386,-52.80699999999979,-53.136999999999716,-50.261999999999716,-51.38000000000011,-52.649999999999636,-53.40700000000015,-49.81800000000021,-49.14600000000064,-50.5590000000002,-51.54700000000048,-52.32999999999993,-53.0619999999999,-54.373999999999796,-55.25200000000041,-56.75699999999961,-57.913000000000466,-59.378999999999905,-60.35699999999997,-61.789999999999964,-62.76799999999912,-63.65099999999984
GAS,-6.641999999999825,-7.675000000000182,-8.92599999999993,-9.483999999999924,-10.635999999999967,-12.327999999999975,-14.11999999999989,-15.841999999999643,-22.14800000000014,-37.02300000000014,-34.539999999999964,-30.22899999999936,-30.60400000000027,-32.19000000000051,-31.467000000000553,-32.41899999999987,-33.422999999999774,-34.43199999999979,-35.33100000000013,-33.61999999999989,-35.28400000000056,-36.86899999999969,-38.26000000000022,-39.73999999999978,-41.18199999999979,-38.47099999999955,-40.39400000000023,-46.5,-61.387000000000626,-57.06700000000001,-56.410000000000764,-57.027000000000044,-57.722999999999956,-58.180999999999585,-58.47699999999986,-59.097999999999956,-59.42900000000009,-60.38199999999961,-61.25300000000061,-62.128999999999905,-61.972999999999956,-62.90599999999995,-63.581999999999425,-64.36499999999978
MAG,-8.835999999999785,-10.327999999999975,-12.135999999999967,-13.33199999999988,-14.742999999999938,-16.697999999999865,-18.618000000000393,-20.23700000000008,-21.721999999999753,-23.483000000000175,-23.33100000000013,-21.373999999999796,-22.693999999999505,-24.514000000000124,-24.105000000000473,-25.41700000000037,-31.141999999999825,-46.48199999999997,-46.52300000000014,-44.88599999999951,-46.875,-48.69599999999991,-49.73000000000047,-50.909999999999854,-51.925999999999476,-49.78200000000015,-52.384000000000015,-53.74499999999989,-54.9380000000001,-51.66899999999987,-52.08800000000065,-53.115999999999985,-54.45900000000074,-55.54899999999998,-56.42399999999998,-57.50500000000011,-58.50200000000041,-59.64399999999932,-60.753999999999905,-61.73899999999958,-63.63600000000042,-65.03999999999996,-65.89599999999973,-66.63100000000031
BOT,-6.848999999999705,-8.06100000000015,-9.639999999999873,-10.358999999999924,-11.445000000000164,-13.141999999999825,-14.963999999999942,-16.715000000000146,-18.420000000000073,-19.332000000000335,-22.485999999999876,-31.365999999999985,-31.065999999999804,-33.8119999999999,-32.54100000000017,-33.327000000000226,-34.67100000000028,-36.01999999999953,-36.287999999999556,-34.64400000000023,-36.22900000000027,-37.66899999999987,-39.21799999999985,-40.947000000000116,-42.5619999999999,-40.10599999999977,-42.03700000000026,-43.998999999999796,-45.70300000000043,-42.73099999999977,-42.86400000000049,-44.21900000000005,-45.70800000000054,-47.787999999999556,-53.51000000000022,-68.08200000000033,-67.18199999999979,-67.2539999999999,-67.23500000000058,-67.71399999999994,-68.77800000000025,-69.64699999999993,-70.23499999999967,-70.63799999999992
TSU,-9.728999999999814,-11.88000000000011,-13.424999999999727,-14.474999999999909,-16.054999999999836,-17.972999999999956,-19.795000000000073,-21.497999999999593,-23.48400000000038,-25.04700000000048,-25.453999999999724,-22.91899999999987,-24.626000000000204,-26.695999999999913,-31.952000000000226,-47.63100000000031,-48.215000000000146,-48.83299999999963,-49.16899999999987,-47.19599999999991,-48.43299999999999,-51.86799999999948,-54.61499999999978,-57.68299999999999,-58.972999999999956,-56.10599999999977,-57.79899999999998,-59.34599999999955,-60.94500000000062,-59.14300000000003,-59.67100000000028,-61.159999999999854,-62.86200000000008,-64.4409999999998,-65.97400000000016,-67.4989999999998,-69.58399999999983,-70.94799999999941,-71.91899999999987,-73.04799999999977,-73.86099999999988,-74.97000000000025,-75.8809999999994,-76.73700000000008
SAR,-10.277999999999793,-12.326000000000022,-14.185999999999694,-15.149999999999636,-16.889000000000124,-18.77099999999973,-21.076000000000022,-27.045999999999367,-41.228000000000065,-40.70499999999993,-39.00799999999981,-35.11899999999969,-36.0649999999996,-38.26299999999992,-37.626000000000204,-38.92100000000028,-40.91700000000037,-42.688999999999396,-44.20100000000002,-43.876000000000204,-46.35199999999986,-51.23399999999947,-54.09900000000016,-61.78399999999965,-77.77999999999975,-73.8149999999996,-75.10999999999967,-76.63499999999931,-77.89199999999983,-74.8130000000001,-74.4950000000008,-75.41200000000026,-76.56200000000081,-77.54899999999998,-78.1279999999997,-78.88100000000031,-79.64099999999962,-80.60799999999927,-81.25900000000001,-82.13500000000022,-83.27999999999975,-84.85999999999967,-85.04899999999998,-86.05699999999979
HUL,-8.243999999999687,-9.804000000000087,-11.531999999999698,-12.635999999999967,-14.028999999999996,-15.907000000000153,-22.06999999999971,-37.21900000000005,-37.14900000000034,-36.46699999999964,-34.1220000000003,-29.855999999999767,-29.988000000000284,-31.45800000000054,-30.289999999999964,-31.832000000000335,-33.96699999999964,-35.414999999999964,-37.76599999999962,-40.990999999999985,-56.43199999999979,-57.35699999999997,-59.082000000000335,-61.48700000000008,-63.141999999999825,-60.32300000000032,-62.02300000000014,-63.78699999999935,-65.70499999999993,-63.57899999999972,-64.29400000000078,-66.02099999999973,-67.90900000000056,-70.77099999999973,-72.63000000000011,-74.90399999999954,-76.46399999999994,-78.26999999999953,-79.93000000000029,-81.33299999999963,-82.71000000000004,-84.3189999999995,-86.99199999999928,-88.83299999999963
ZHO,-9.208999999999833,-11.068000000000211,-82.73199999999997,-85.29999999999973,-109.55700000000024
RUS,-2.850999999999658,-2.7710000000001855,-3.276999999999589,-3.52599999999984,-4.335000000000036,-5.025000000000091,-5.579999999999927,-6.461999999999534,-6.900000000000546,-11.600999999999658,-21.984999999999673,-17.76599999999962,-16.795000000000073,-16.01299999999992,-13.176000000000386,-12.621000000000095,-12.25,-11.763999999999214,-11.21100000000024,-9.221999999999753,-8.588999999999942,-8.809000000000196,-8.88299999999981,-9.179999999999382,-9.326999999999316,-5.03899999999976,-5.277000000000044,-5.332999999999629,-5.440000000000509,-1.3299999999999272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
